type,platform,message,count,hours_left
WARNING,Shopee,⚠️ Đơn 618914 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618637 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618628 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618620 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618367 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618358 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619093 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 619014 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618100 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618043 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618389 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 617944 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 618288 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 616591 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 615823 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 615143 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 614994 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 614338 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 614248 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
WARNING,Shopee,⚠️ Đơn 614220 sắp hết hạn bàn giao (1.4h),,1.4313410661111112
